Data de referência,Índice,Valor do índice,Retorno de valor,Retorno de amortização,Retorno de resgate total antecipado,Retorno de juros,Retorno de prêmio,Retorno total,Retorno diário,Fator diário,Fator acumulado
2019-03-14,Índice Debêntures DI (Idex) - 20% com MHP e 5mm v0.94,122.1857238294723886349345376,0.0001902511386006252316390551756,0.0002294631040559486266980479127,0E-40,0.001470990893234364984438606840,0E-40,0.001890705135890938842775709930,0.000570103461339464283091289,1.000570103461339464283091289,1.221857238294723886349345376
2019-03-15,Índice Debêntures DI (Idex) - 20% com MHP e 5mm v0.94,122.2490777064852243345687060,-0.0000081639323208498029398500529,0.0002294631040559486266980479127,0E-40,0.002188891044115500615762513881,0E-40,0.002410190215850599439520711740,0.000518504740384032708218195,1.000518504740384032708218195,1.22249077706485224334568706
2019-03-18,Índice Debêntures DI (Idex) - 20% com MHP e 5mm v0.94,122.2657432774702988784048645,0.00001800320825290030456616377406,0.0002294631040559486266980479127,0E-40,0.002299377189559286711903601077,0E-40,0.002546843501868135643167812761,0.000136324717517197657031590,1.000136324717517197657031590,1.222657432774702988784048645
2019-03-19,Índice Debêntures DI (Idex) - 20% com MHP e 5mm v0.94,122.2613701014262001658062562,-0.0000178556817481965184265035143,0.0002294631040559486266980479127,0E-40,0.002299377189559286711903601077,0E-40,0.002510984611867038820175145474,-0.0000357677950247618568258004,0.9999642322049752381431741996,1.222613701014262001658062562
2019-03-20,Índice Debêntures DI (Idex) - 20% com MHP e 5mm v0.94,122.2829104663081813683760770,-0.0000254205526736141751409796618,0.0002294631040559486266980479127,0E-40,0.002483567370579130960412634366,0E-40,0.002687609921961465411969702615,0.000176182917499710977504173,1.000176182917499710977504173,1.22282910466308181368376077
2019-03-21,Índice Debêntures DI (Idex) - 20% com MHP e 5mm v0.94,122.2869631800788145523249241,-0.0002705930123986576431353594958,0.0002294631040559486266980479127,0E-40,0.002761971014194695472041713608,0E-40,0.002720841105851986455604402026,0.000033142110824634010782887,1.000033142110824634010782887,1.222869631800788145523249241
2019-03-22,Índice Debêntures DI (Idex) - 20% com MHP e 5mm v0.94,122.3264437263152499033008061,0.0000531370525242892771497903664,0.0002294631040559486266980479127,0E-40,0.002761971014194695472041713608,0E-40,0.003044571170774933375889551888,0.000322851636918128475587277,1.000322851636918128475587277,1.223264437263152499033008061
2019-03-25,Índice Debêntures DI (Idex) - 20% com MHP e 5mm v0.94,122.3782786195095354354615736,-0.001728797640232205153666646616,0.0002294631040559486266980479127,0E-40,0.004968938158087184274293050069,0E-40,0.003469603621910927747324451366,0.000423742337431613297662195,1.000423742337431613297662195,1.223782786195095354354615736
2019-03-26,Índice Debêntures DI (Idex) - 20% com MHP e 5mm v0.94,122.4317848580203787672288898,-0.001660013129504351447085969212,0.0002294631040559486266980479127,0E-40,0.005338890689222050704807222941,0E-40,0.003908340663773647884419301641,0.000437220061553581711218333,1.000437220061553581711218333,1.224317848580203787672288898
2019-03-27,Índice Debêntures DI (Idex) - 20% com MHP e 5mm v0.94,122.4402972933415224306674148,-0.001590213405289212619241537993,0.0002294631040559486266980479127,0E-40,0.005338890689222050704807222941,0E-40,0.003978140387988786712263732861,0.000069527985163454248723973,1.000069527985163454248723973,1.224402972933415224306674148
2019-03-28,Índice Debêntures DI (Idex) - 20% com MHP e 5mm v0.94,122.4604939294759479453234977,-0.001424606316474702875245550532,0.0002294631040559486266980479127,0E-40,0.005338890689222050704807222941,0E-40,0.004143747476803296456259720323,0.000164950891012936444935714,1.000164950891012936444935714,1.224604939294759479453234977
2019-03-29,Índice Debêntures DI (Idex) - 20% com MHP e 5mm v0.94,122.5047504187471512739882132,-0.001416144348165032153334720350,0.0002294631040559486266980479127,0E-40,0.005693320258917654004858415977,0E-40,0.004506639014808570478221743538,0.000361394012477936752508592,1.000361394012477936752508592,1.225047504187471512739882132
2019-04-01,Índice Debêntures DI (Idex) - 20% com MHP e 5mm v0.94,122.5200097655974972349765734,-0.001648722338798197463650082642,0.0002294631040559486266980479127,0E-40,0.006051020868598713262850760999,0E-40,0.004631761633856464425898726269,0.000124561266385069032266358,1.000124561266385069032266358,1.225200097655974972349765734
2019-04-02,Índice Debêntures DI (Idex) - 20% com MHP e 5mm v0.94,122.5364563218659682045443449,0.0001342356754617972024028583747,0E-40,0E-40,0E-40,0E-40,0.0001342356754617972024028583747,0.000134235675461797202402858,1.000134235675461797202402858,1.225364563218659682045443449
2019-04-03,Índice Debêntures DI (Idex) - 20% com MHP e 5mm v0.94,122.5560840980407573672640245,0.0002944362517786011167409129597,0E-40,0E-40,0E-40,0E-40,0.0002944362517786011167409129597,0.000160179074570534093110435,1.000160179074570534093110435,1.225560840980407573672640245
2019-04-04,Índice Debêntures DI (Idex) - 20% com MHP e 5mm v0.94,122.5809558443960136710344287,0.0004974377566172014773647658101,0E-40,0E-40,0E-40,0E-40,0.0004974377566172014773647658101,0.000202941751429979932769147,1.000202941751429979932769147,1.225809558443960136710344287
2019-04-05,Índice Debêntures DI (Idex) - 20% com MHP e 5mm v0.94,122.6169619100235042132208498,0.0007913168192811412696083984337,0E-40,0E-40,0E-40,0E-40,0.0007913168192811412696083984337,0.000293732948804841756468406,1.000293732948804841756468406,1.226169619100235042132208498
2019-04-08,Índice Debêntures DI (Idex) - 20% com MHP e 5mm v0.94,122.6748412840510783700466989,0.001263724339802137488601441260,0E-40,0E-40,0E-40,0E-40,0.001263724339802137488601441260,0.000472033992083787896537451,1.000472033992083787896537451,1.226748412840510783700466989
2019-04-09,Índice Debêntures DI (Idex) - 20% com MHP e 5mm v0.94,122.7195877838544259750387058,0.001383847664283561746604606552,0.0001950112723968290090165445244,0E-40,0.00005008329601088046011423392155,0E-40,0.001628942232691271215735384997,0.000364756940665103471812326,1.000364756940665103471812326,1.227195877838544259750387058
2019-04-10,Índice Debêntures DI (Idex) - 20% com MHP e 5mm v0.94,122.7502394398555934251245764,0.001634024399168006359989523830,0.0001950112723968290090165445244,0E-40,0.00005008329601088046011423392155,0E-40,0.001879118967575715829120302276,0.000249769874187925915432198,1.000249769874187925915432198,1.227502394398555934251245764
2019-04-11,Índice Debêntures DI (Idex) - 20% com MHP e 5mm v0.94,122.7331857212748353987159244,0.001494833106142607375310161673,0.0001950112723968290090165445244,0E-40,0.00005008329601088046011423392155,0E-40,0.001739927674550316844440940119,-0.0001389302266014226590809017,0.9998610697733985773409190983,1.227331857212748353987159244
2019-04-12,Índice Debêntures DI (Idex) - 20% com MHP e 5mm v0.94,122.6846077312826634839387433,0.001098342850509178819275921280,0.0001950112723968290090165445244,0E-40,0.00005008329601088046011423392155,0E-40,0.001343437418916888288406699725,-0.0003958015894942365299505225,0.9996041984105057634700494775,1.226846077312826634839387433
2019-04-15,Índice Debêntures DI (Idex) - 20% com MHP e 5mm v0.94,122.6919951169786417696862652,-0.001314251078239748430374558584,0.0001950112723968290090165445244,0E-40,0.002522972565170828443805905805,0E-40,0.001403732759327909022447891746,0.000060214446071009586756911,1.000060214446071009586756911,1.226919951169786417696862652
2019-04-16,Índice Debêntures DI (Idex) - 20% com MHP e 5mm v0.94,122.8113035297807716536055596,-0.0003404639145724582281997404919,0.0001950112723968290090165445244,0E-40,0.002522972565170828443805905805,0E-40,0.002377519922995199224622709834,0.000972422142849476548343637,1.000972422142849476548343637,1.228113035297807716536055596
2019-04-17,Índice Debêntures DI (Idex) - 20% com MHP e 5mm v0.94,122.8373439167413464498368566,-0.0001279240444696507462157932306,0.0001950112723968290090165445244,0E-40,0.002522972565170828443805905805,0E-40,0.002590059793098006706606657095,0.000212035750880701367622224,1.000212035750880701367622224,1.228373439167413464498368566
2019-04-18,Índice Debêntures DI (Idex) - 20% com MHP e 5mm v0.94,122.8516641804704846432118279,-0.01286784649391634011375389570,0.0001950112723968290090165445244,0.01273182784743764849130377765,0.002533730959701913256781057497,0.0001142172276193631446154861893,0.002706940813239413787962970153,0.000116579073370752871829807,1.000116579073370752871829807,1.228516641804704846432118279
2019-04-22,Índice Debêntures DI (Idex) - 20% com MHP e 5mm v0.94,122.8467434868811455846954828,-0.01430159414817922874301957515,0.0001950112723968290090165445244,0.01273182784743764849130377765,0.003927316247027734072851479921,0.0001142172276193631446154861893,0.002666778446302345974767713127,-0.0000400539432832631714304079,0.9999599460567167368285695921,1.228467434868811455846954828
