Data de referência,Prazo de vencimento,Exposição
2017-11-01,0 - 1 ano,0.03036397837099375524948007427
2017-11-01,1 - 2 anos,0.1513835842744042333684740937
2017-11-01,2 - 3 anos,0.08598446998178663206635572535
2017-11-01,3 - 5 anos,0.3101213709905201277418872534
2017-11-01,5 - 7 anos,0.2796920141571889973237451353
2017-11-01,7 - 10 anos,0.07237085909040899037227699968
2017-11-01,Acima de 10 anos,0.04892928101044628420422891791
2017-11-01,Caixa,0.02115444212425097967355180075
2017-11-03,0 - 1 ano,0.03087311422393083379757339844
2017-11-03,1 - 2 anos,0.1645356918327026150296408290
2017-11-03,2 - 3 anos,0.08647972094765676739765669027
2017-11-03,3 - 5 anos,0.3091384437063560743712163155
2017-11-03,5 - 7 anos,0.2797431529074089735093767824
2017-11-03,7 - 10 anos,0.07430303340818512432132970448
2017-11-03,Acima de 10 anos,0.05492684297376161334289004658
2017-11-03,Caixa,0E-27
2017-11-06,0 - 1 ano,0.03084513504081230385981944485
2017-11-06,1 - 2 anos,0.1645186166373350740651444022
2017-11-06,2 - 3 anos,0.08606145960676099326077287265
2017-11-06,3 - 5 anos,0.3095552087025259567428444556
2017-11-06,5 - 7 anos,0.2799552481847195701696564264
2017-11-06,7 - 10 anos,0.07427128492657901125496470925
2017-11-06,Acima de 10 anos,0.05479304690126908836657214687
2017-11-06,Caixa,0E-28
2017-11-07,0 - 1 ano,0.03063268664426151733976126282
2017-11-07,1 - 2 anos,0.1648078789100539700863435792
2017-11-07,2 - 3 anos,0.08608721810111954411782221172
2017-11-07,3 - 5 anos,0.3090863579069187289129442588
2017-11-07,5 - 7 anos,0.2802126198073720159855681141
2017-11-07,7 - 10 anos,0.07428349172236073031170621830
2017-11-07,Acima de 10 anos,0.05488974690791549382504471573
2017-11-07,Caixa,0E-27
2017-11-08,0 - 1 ano,0.03074541196802548773783251691
2017-11-08,1 - 2 anos,0.1649869803802357186440396422
2017-11-08,2 - 3 anos,0.08582740459518753579530791133
2017-11-08,3 - 5 anos,0.3095724421250662580067363262
2017-11-08,5 - 7 anos,0.2798459918429901135147032630
2017-11-08,7 - 10 anos,0.07419029912290697302115224618
2017-11-08,Acima de 10 anos,0.05483146996558991030720521136
2017-11-08,Caixa,0E-28
2017-11-09,0 - 1 ano,0.03071034768312005361273700379
2017-11-09,1 - 2 anos,0.1646269078157329319687642183
2017-11-09,2 - 3 anos,0.08636603512026807980141841092
2017-11-09,3 - 5 anos,0.3090802096103605074217070209
2017-11-09,5 - 7 anos,0.2797640947458984529969181214
2017-11-09,7 - 10 anos,0.07413357921691300708512701427
2017-11-09,Acima de 10 anos,0.05531882580770896186275175381
2017-11-09,Caixa,0E-28
2017-11-10,0 - 1 ano,0.03070893439694614163120224654
2017-11-10,1 - 2 anos,0.1647553477958119803889107221
2017-11-10,2 - 3 anos,0.08660407566007923566803915321
2017-11-10,3 - 5 anos,0.3097178660786855840039774619
2017-11-10,5 - 7 anos,0.2789770683134178109804025194
2017-11-10,7 - 10 anos,0.07400837405021119718117514009
2017-11-10,Acima de 10 anos,0.05522833370485004669757146730
2017-11-10,Caixa,0E-28
2017-11-13,0 - 1 ano,0.03096657167402069806582595420
2017-11-13,1 - 2 anos,0.1652406141880540359705592473
2017-11-13,2 - 3 anos,0.08666288474784082410122451247
2017-11-13,3 - 5 anos,0.3085683557499032134409433060
2017-11-13,5 - 7 anos,0.2792177491745310879671332688
2017-11-13,7 - 10 anos,0.07410456293682669339465872245
2017-11-13,Acima de 10 anos,0.05523926152882544688872777035
2017-11-13,Caixa,0E-28
2017-11-14,0 - 1 ano,0.03088550790431089213539564344
2017-11-14,1 - 2 anos,0.1652432252817012448235104912
2017-11-14,2 - 3 anos,0.08632433797037407144385979757
2017-11-14,3 - 5 anos,0.3094348475149469824517595835
2017-11-14,5 - 7 anos,0.2789532704356330895325099705
2017-11-14,7 - 10 anos,0.07402445224288657982120316933
2017-11-14,Acima de 10 anos,0.05513435865014913994033783835
2017-11-14,Caixa,0E-27
2017-11-16,0 - 1 ano,0.03083858244757713942304525244
2017-11-16,1 - 2 anos,0.1650427335189333395355665405
2017-11-16,2 - 3 anos,0.08656918961727787413316744916
2017-11-16,3 - 5 anos,0.3081209023964842383515652270
2017-11-16,5 - 7 anos,0.2787551412644713004842800833
2017-11-16,7 - 10 anos,0.07342919792977083222200929738
2017-11-16,Acima de 10 anos,0.05509061440816701150782883082
2017-11-16,Caixa,0.002153638417320261954053240024
2017-11-17,0 - 1 ano,0.03083859984031340366959756858
2017-11-17,1 - 2 anos,0.1647519928780060913152320352
2017-11-17,2 - 3 anos,0.08606229462132366963685621461
2017-11-17,3 - 5 anos,0.3080930360290370876590703729
2017-11-17,5 - 7 anos,0.2792977539048003111499434833
2017-11-17,7 - 10 anos,0.07360951403987593453511503566
2017-11-17,Acima de 10 anos,0.05519456418854967270880496102
2017-11-17,Caixa,0.002152244498095825643963753533
2017-11-20,0 - 1 ano,0.03083181189067317638487983024
2017-11-20,1 - 2 anos,0.1647157289673041187843361193
2017-11-20,2 - 3 anos,0.08604335126705865928133954350
2017-11-20,3 - 5 anos,0.3081035795721300107877741597
2017-11-20,5 - 7 anos,0.2793391066144505137630836976
2017-11-20,7 - 10 anos,0.07362197965065476992279521711
2017-11-20,Acima de 10 anos,0.05519267127473775282276432317
2017-11-20,Caixa,0.002151770762992994132196614382
2017-11-21,0 - 1 ano,0.03086527804619587556999076609
2017-11-21,1 - 2 anos,0.1645383904721353837445231946
2017-11-21,2 - 3 anos,0.08593152518361879191684138722
2017-11-21,3 - 5 anos,0.3085058672135741944073670455
2017-11-21,5 - 7 anos,0.2794180459682962964768334426
2017-11-21,7 - 10 anos,0.07378173280251158458158547402
2017-11-21,Acima de 10 anos,0.05480848163639050549227141098
2017-11-21,Caixa,0.002150678677279362676790550060
2017-11-22,0 - 1 ano,0.03077004999214820532413312542
2017-11-22,1 - 2 anos,0.1645551773647180539338227957
2017-11-22,2 - 3 anos,0.08645277650182652493697847986
2017-11-22,3 - 5 anos,0.3080562154526782669743208908
2017-11-22,5 - 7 anos,0.2793746931736748058725258632
2017-11-22,7 - 10 anos,0.07378184294756617753488936634
2017-11-22,Acima de 10 anos,0.05485781287156132442045866071
2017-11-22,Caixa,0.002151431695828636567537913299
2017-11-23,0 - 1 ano,0.03089577830182591119898756426
2017-11-23,1 - 2 anos,0.1649778952945253704706107685
2017-11-23,2 - 3 anos,0.08645027149194190293049236787
2017-11-23,3 - 5 anos,0.3093089330142716444633019721
2017-11-23,5 - 7 anos,0.2772085661176631774795293138
2017-11-23,7 - 10 anos,0.07400112612554179844932169575
2017-11-23,Acima de 10 anos,0.05500113996846024101545257114
2017-11-23,Caixa,0.002156289685771954063008892435
2017-11-24,0 - 1 ano,0.03091211874447646376414095215
2017-11-24,1 - 2 anos,0.1653740679317905116498379316
2017-11-24,2 - 3 anos,0.08652701983399203781401163410
2017-11-24,3 - 5 anos,0.3093234475485642378152776049
2017-11-24,5 - 7 anos,0.2770435340912806691748344937
2017-11-24,7 - 10 anos,0.07394508752493137256678330091
2017-11-24,Acima de 10 anos,0.05471700183697129653996584011
2017-11-24,Caixa,0.002157722487995412074851886874
2017-11-27,0 - 1 ano,0.03093814145848318462077395937
2017-11-27,1 - 2 anos,0.1654270990694807209497004938
2017-11-27,2 - 3 anos,0.08619632354959955354310242693
2017-11-27,3 - 5 anos,0.3093584243742322145711455055
2017-11-27,5 - 7 anos,0.2771092054067062491450284933
2017-11-27,7 - 10 anos,0.07391048197416902123453711337
2017-11-27,Acima de 10 anos,0.05490352693145684901048813317
2017-11-27,Caixa,0.002156797235874207466708108358
2017-11-28,0 - 1 ano,0.03087301851653132166447250841
2017-11-28,1 - 2 anos,0.1655661440734704973668870893
2017-11-28,2 - 3 anos,0.08624209250057052335044530331
2017-11-28,3 - 5 anos,0.3089817611947934428031004514
2017-11-28,5 - 7 anos,0.2775909925646615224789128162
2017-11-28,7 - 10 anos,0.07388246126443466645464699294
2017-11-28,Acima de 10 anos,0.05470833344265092174480798667
2017-11-28,Caixa,0.002155196442889103193392428772
2017-11-29,0 - 1 ano,0.03090879229767724250591774647
2017-11-29,1 - 2 anos,0.1657793722232304702112969102
2017-11-29,2 - 3 anos,0.08659023737638759238570691985
2017-11-29,3 - 5 anos,0.3095704944725174519599899246
2017-11-29,5 - 7 anos,0.2765067027955612402763470158
2017-11-29,7 - 10 anos,0.07369256842386229053526011016
2017-11-29,Acima de 10 anos,0.05479413865696957677314348484
2017-11-29,Caixa,0.002157693753796136725389069021
2017-11-30,0 - 1 ano,0.03092854523782672155955150997
2017-11-30,1 - 2 anos,0.1655948299523670907487438024
2017-11-30,2 - 3 anos,0.08676252145571075401316670313
2017-11-30,3 - 5 anos,0.3098705861330269194435869061
2017-11-30,5 - 7 anos,0.2762729268753369628437510675
2017-11-30,7 - 10 anos,0.07363434836292494644447521409
2017-11-30,Acima de 10 anos,0.05477646402318850117256404785
2017-11-30,Caixa,0.002159777959620107080421108019
2017-12-01,0 - 1 ano,0.03104956792209557241757639924
2017-12-01,1 - 2 anos,0.1661504698656035837779869669
2017-12-01,2 - 3 anos,0.08635609890787147848783176902
2017-12-01,3 - 5 anos,0.3093825415347912612710983206
2017-12-01,5 - 7 anos,0.2764155250323896205968586019
2017-12-01,7 - 10 anos,0.07377937082367771406643396422
2017-12-01,Acima de 10 anos,0.05470513849582538679568313131
2017-12-01,Caixa,0.002161287417747387292892037742
2017-12-04,0 - 1 ano,0.02715809614101726443583528610
2017-12-04,1 - 2 anos,0.1719165299153623845147904845
2017-12-04,2 - 3 anos,0.08850657791926218647130718921
2017-12-04,3 - 5 anos,0.3164015214323679260348176814
2017-12-04,5 - 7 anos,0.2532309156757262603020471034
2017-12-04,7 - 10 anos,0.09282539073966547852059047126
2017-12-04,Acima de 10 anos,0.04996096817659550419799803739
2017-12-04,Caixa,0E-28
2017-12-05,0 - 1 ano,0.02711495131096600288149654254
2017-12-05,1 - 2 anos,0.1720968357244455012444026186
2017-12-05,2 - 3 anos,0.08829645943011498672569591196
2017-12-05,3 - 5 anos,0.3163750489037800823151493886
2017-12-05,5 - 7 anos,0.2531245060969531289247481877
2017-12-05,7 - 10 anos,0.09278562114570015292201932783
2017-12-05,Acima de 10 anos,0.05020657738803715591072956509
2017-12-05,Caixa,0E-28
2017-12-06,0 - 1 ano,0.02711480070934010925859693989
2017-12-06,1 - 2 anos,0.1720703818095694709526991716
2017-12-06,2 - 3 anos,0.08837434067794054582305501190
2017-12-06,3 - 5 anos,0.3170809940374807010463251766
2017-12-06,5 - 7 anos,0.2526176678976602466524007365
2017-12-06,7 - 10 anos,0.09257571139768787004034909131
2017-12-06,Acima de 10 anos,0.05016610347031806597112393583
2017-12-06,Caixa,0E-28
2017-12-07,0 - 1 ano,0.02725972452367652485518422626
2017-12-07,1 - 2 anos,0.1724997602024044015382704621
2017-12-07,2 - 3 anos,0.08840516062804454431321621809
2017-12-07,3 - 5 anos,0.3163172165418057391342823960
2017-12-07,5 - 7 anos,0.2525406786702830997182111150
2017-12-07,7 - 10 anos,0.09265408542834889639241845673
2017-12-07,Acima de 10 anos,0.05032337400543379714504540355
2017-12-07,Caixa,0E-28
2017-12-08,0 - 1 ano,0.02721528394507666335023277022
2017-12-08,1 - 2 anos,0.1723569624478844245236029938
2017-12-08,2 - 3 anos,0.08854019218589963145148235071
2017-12-08,3 - 5 anos,0.3163976897840041154090286960
2017-12-08,5 - 7 anos,0.2527753187094400958230530602
2017-12-08,7 - 10 anos,0.09272414135779360176951903266
2017-12-08,Acima de 10 anos,0.04999041156989847021026567210
2017-12-08,Caixa,0E-28
2017-12-11,0 - 1 ano,0.04096069719968903181206009036
2017-12-11,1 - 2 anos,0.1410120411756193160256205551
2017-12-11,2 - 3 anos,0.08859753906032603343367692783
2017-12-11,3 - 5 anos,0.3161044955917281679395331522
2017-12-11,5 - 7 anos,0.2526020024048778044207892201
2017-12-11,7 - 10 anos,0.09285752567436903764860604303
2017-12-11,Acima de 10 anos,0.05009785982117197261779127481
2017-12-11,Caixa,0.01776783907221564005619572016
2017-12-12,0 - 1 ano,0.04092965168559573242294249257
2017-12-12,1 - 2 anos,0.1410367395781696221061332438
2017-12-12,2 - 3 anos,0.08881278837166923513539605793
2017-12-12,3 - 5 anos,0.3165440408940095446129137387
2017-12-12,5 - 7 anos,0.2523600964875264375996702232
2017-12-12,7 - 10 anos,0.09271783997957860885617451545
2017-12-12,Acima de 10 anos,0.04981903333967526796569943002
2017-12-12,Caixa,0.01777980966377255323684010120
2017-12-13,0 - 1 ano,0.04108268131341336151483593999
2017-12-13,1 - 2 anos,0.1404217790968153169746927052
2017-12-13,2 - 3 anos,0.08877236208628003444175889496
2017-12-13,3 - 5 anos,0.3153256933864615125612540431
2017-12-13,5 - 7 anos,0.2546881604121061973503256628
2017-12-13,7 - 10 anos,0.09243310900325089640191152596
2017-12-13,Acima de 10 anos,0.04956970380528386674361966245
2017-12-13,Caixa,0.01770651089638582830714443606
2017-12-14,0 - 1 ano,0.04105931625180938111442424807
2017-12-14,1 - 2 anos,0.1407524817263708612725969090
2017-12-14,2 - 3 anos,0.08825863830239931892585419796
2017-12-14,3 - 5 anos,0.3160218087159421165858890384
2017-12-14,5 - 7 anos,0.2538945814675658732292937612
2017-12-14,7 - 10 anos,0.09243440494162246696829237206
2017-12-14,Acima de 10 anos,0.04984478920885080979951056236
2017-12-14,Caixa,0.01773397938543618176789460018
2017-12-15,0 - 1 ano,0.04099638819171694034591030992
2017-12-15,1 - 2 anos,0.1405526927764566209517828773
2017-12-15,2 - 3 anos,0.08857554347245461212977637693
2017-12-15,3 - 5 anos,0.3136125541860557654862029576
2017-12-15,5 - 7 anos,0.2527888344297905328060464068
2017-12-15,7 - 10 anos,0.09044105479187222837808524589
2017-12-15,Acima de 10 anos,0.04858536739575348981465674767
2017-12-15,Caixa,0.02444756475589682200656211758
2017-12-18,0 - 1 ano,0.04110001211964961865822621563
2017-12-18,1 - 2 anos,0.1401127978900088690809600607
2017-12-18,2 - 3 anos,0.1161230391446141379850844006
2017-12-18,3 - 5 anos,0.2865061251599621676405478793
2017-12-18,5 - 7 anos,0.2736886739725092771956370655
2017-12-18,7 - 10 anos,0.08294601596601200584372694717
2017-12-18,Acima de 10 anos,0.03512306835372729509643059881
2017-12-18,Caixa,0.02440026739351364619928621801
2017-12-19,0 - 1 ano,0.04107631120403884474877447791
2017-12-19,1 - 2 anos,0.1400073331964430491711459598
2017-12-19,2 - 3 anos,0.1159400791358000896399516687
2017-12-19,3 - 5 anos,0.2864750357075445368193900378
2017-12-19,5 - 7 anos,0.2738850208492412991357361541
2017-12-19,7 - 10 anos,0.08291957097687782048302905163
2017-12-19,Acima de 10 anos,0.03530882260837509158397624375
2017-12-19,Caixa,0.02438782632167628763849428419
2017-12-20,0 - 1 ano,0.04105374114509410128193862181
2017-12-20,1 - 2 anos,0.1399407940388232781791009649
2017-12-20,2 - 3 anos,0.1156731338695422328885740273
2017-12-20,3 - 5 anos,0.2867651647226243332425684862
2017-12-20,5 - 7 anos,0.2740638825422474013048643874
2017-12-20,7 - 10 anos,0.08296774340866431728018998416
2017-12-20,Acima de 10 anos,0.03516371230290066905784394074
2017-12-20,Caixa,0.02437182797010068794080118038
2017-12-21,0 - 1 ano,0.04102162291584430447619898641
2017-12-21,1 - 2 anos,0.1402946851779657785636694265
2017-12-21,2 - 3 anos,0.1155537961038501733720281910
2017-12-21,3 - 5 anos,0.2865588981494997527286467254
2017-12-21,5 - 7 anos,0.2740648264499871322389199865
2017-12-21,7 - 10 anos,0.08296055948393667118417638534
2017-12-21,Acima de 10 anos,0.03519285095039139410523606178
2017-12-21,Caixa,0.02435276076852181683747689671
2017-12-22,0 - 1 ano,0.04099073947423491370402766365
2017-12-22,1 - 2 anos,0.1403503112730046018301003052
2017-12-22,2 - 3 anos,0.1153553370322116738365181507
2017-12-22,3 - 5 anos,0.2865873566521278786702377815
2017-12-22,5 - 7 anos,0.2743618899400946513550544457
2017-12-22,7 - 10 anos,0.08287834081525523056436803593
2017-12-22,Acima de 10 anos,0.03513709101213474815481469869
2017-12-22,Caixa,0.02433893380093332708121989568
2017-12-26,0 - 1 ano,0.04096857622527963672256190673
2017-12-26,1 - 2 anos,0.1401524184538799950266291208
2017-12-26,2 - 3 anos,0.1603911937265574757707773970
2017-12-26,3 - 5 anos,0.2367554588168099963237716592
2017-12-26,5 - 7 anos,0.2741165843150295436889790772
2017-12-26,7 - 10 anos,0.08302043804194139834036386167
2017-12-26,Acima de 10 anos,0.03524439335467923716442379040
2017-12-26,Caixa,0.02935093706581974444289596910
2017-12-27,0 - 1 ano,0.04097775744104588796279108978
2017-12-27,1 - 2 anos,0.1405241180448422507172027280
2017-12-27,2 - 3 anos,0.1600835913292168776629938290
2017-12-27,3 - 5 anos,0.2366937934527650403165819637
2017-12-27,5 - 7 anos,0.2740821872628692727402125839
2017-12-27,7 - 10 anos,0.08311416686616521023219159011
2017-12-27,Acima de 10 anos,0.03520925583984223738075908519
2017-12-27,Caixa,0.02931512976325025409405868352
2017-12-28,0 - 1 ano,0.04091678378715892839837804173
2017-12-28,1 - 2 anos,0.1274143881115787194509503375
2017-12-28,2 - 3 anos,0.1600629978417047426617965885
2017-12-28,3 - 5 anos,0.2364460171661428659332274396
2017-12-28,5 - 7 anos,0.2745816769370823540816101582
2017-12-28,7 - 10 anos,0.08305059991858700775186146228
2017-12-28,Acima de 10 anos,0.03535413041331152243090411529
2017-12-28,Caixa,0.04217340582443089520772493757
2017-12-29,0 - 1 ano,0.04090967621119730973239050708
2017-12-29,1 - 2 anos,0.1273922552028237938424901222
2017-12-29,2 - 3 anos,0.1600351936056308077101671799
2017-12-29,3 - 5 anos,0.2364664826213442716287613622
2017-12-29,5 - 7 anos,0.2746158564997743160515349735
2017-12-29,7 - 10 anos,0.08305890634189252662726183108
2017-12-29,Acima de 10 anos,0.03535554955426642702547133277
2017-12-29,Caixa,0.04216607996306758381326103436
2018-01-02,0 - 1 ano,0.04079032506863325518845206840
2018-01-02,1 - 2 anos,0.1270369357533425623249182133
2018-01-02,2 - 3 anos,0.1595724245021225799177446275
2018-01-02,3 - 5 anos,0.2367920703884716855012382566
2018-01-02,5 - 7 anos,0.2752792597724861335718797540
2018-01-02,7 - 10 anos,0.08303076240186613684574023297
2018-01-02,Acima de 10 anos,0.03544517831118697330627505190
2018-01-02,Caixa,0.04205304380188771771963763247
2018-01-03,0 - 1 ano,0.04862958991956289637891170630
2018-01-03,1 - 2 anos,0.1235688750155065117454781819
2018-01-03,2 - 3 anos,0.1613013034348321772090921467
2018-01-03,3 - 5 anos,0.2832547756604687235814585543
2018-01-03,5 - 7 anos,0.2707948179256969009998974666
2018-01-03,7 - 10 anos,0.07925509897942596363636732789
2018-01-03,Acima de 10 anos,0.03319553906450582682169998471
2018-01-03,Caixa,0E-28
2018-01-04,0 - 1 ano,0.04857744311756164174497537478
2018-01-04,1 - 2 anos,0.1235027152399977115795799798
2018-01-04,2 - 3 anos,0.1614278888445436061563428286
2018-01-04,3 - 5 anos,0.2829826228569932264703280508
2018-01-04,5 - 7 anos,0.2708576777164679688781918190
2018-01-04,7 - 10 anos,0.07921276425922548373672319271
2018-01-04,Acima de 10 anos,0.03343888796520936429953278932
2018-01-04,Caixa,0E-28
2018-01-05,0 - 1 ano,0.04864390709944168175238287228
2018-01-05,1 - 2 anos,0.1237050140386975828904144055
2018-01-05,2 - 3 anos,0.1613437136723532275977026990
2018-01-05,3 - 5 anos,0.2830466388708153044640792164
2018-01-05,5 - 7 anos,0.2706399006157482513839517730
2018-01-05,7 - 10 anos,0.07921275527984024414508541910
2018-01-05,Acima de 10 anos,0.03340807042310271084613033944
2018-01-05,Caixa,0E-28
2018-01-08,0 - 1 ano,0.04858614818574659327070217483
2018-01-08,1 - 2 anos,0.1234431031530835198044539081
2018-01-08,2 - 3 anos,0.1614905320480464443512767298
2018-01-08,3 - 5 anos,0.2831940008744580190255212823
2018-01-08,5 - 7 anos,0.2704205586665878965398652257
2018-01-08,7 - 10 anos,0.07928050108172710808533209213
2018-01-08,Acima de 10 anos,0.03358515599034942240917213423
2018-01-08,Caixa,0E-28
2018-01-09,0 - 1 ano,0.04846322348234093413635973868
2018-01-09,1 - 2 anos,0.1237740036292266830873935574
2018-01-09,2 - 3 anos,0.1611714175670979207112173518
2018-01-09,3 - 5 anos,0.2831790244820965943701593347
2018-01-09,5 - 7 anos,0.2707438411679599912560568049
2018-01-09,7 - 10 anos,0.07920857406350345421408302724
2018-01-09,Acima de 10 anos,0.03345991560777342719566760776
2018-01-09,Caixa,0E-28
2018-01-10,0 - 1 ano,0.04838794565692415863577903602
2018-01-10,1 - 2 anos,0.1235064697655085135905401636
2018-01-10,2 - 3 anos,0.1611465416389496688995834012
2018-01-10,3 - 5 anos,0.2833058001101802652505806704
2018-01-10,5 - 7 anos,0.2709772509629842096097220439
2018-01-10,7 - 10 anos,0.07915924001163298908653906246
2018-01-10,Acima de 10 anos,0.03351675185381920250775776327
2018-01-10,Caixa,0E-28
2018-01-11,0 - 1 ano,0.04844580656527799846074861359
2018-01-11,1 - 2 anos,0.1233916974836356535260289996
2018-01-11,2 - 3 anos,0.1612131573395527201919271960
2018-01-11,3 - 5 anos,0.2833744887998679526442259069
2018-01-11,5 - 7 anos,0.2707874965531454343934798097
2018-01-11,7 - 10 anos,0.07921677298830646419231956706
2018-01-11,Acima de 10 anos,0.03357058027021278434549039861
2018-01-11,Caixa,0E-28
2018-01-12,0 - 1 ano,0.04843145179446585934293369605
2018-01-12,1 - 2 anos,0.1232374144629043696196575634
2018-01-12,2 - 3 anos,0.1610154401113769209846898191
2018-01-12,3 - 5 anos,0.2829129839954208932750090445
2018-01-12,5 - 7 anos,0.2715050199810105200186121576
2018-01-12,7 - 10 anos,0.07929993426151742126834160066
2018-01-12,Acima de 10 anos,0.03359775539330302380269642076
2018-01-12,Caixa,0E-28
2018-01-15,0 - 1 ano,0.04852917816262881325266001448
2018-01-15,1 - 2 anos,0.1464675357067050035706172140
2018-01-15,2 - 3 anos,0.1360905949327103713377213312
2018-01-15,3 - 5 anos,0.2818782667082090959100927338
2018-01-15,5 - 7 anos,0.2714814771967668127465017073
2018-01-15,7 - 10 anos,0.07914390773439595358559608954
2018-01-15,Acima de 10 anos,0.03332151398285536662975587418
2018-01-15,Caixa,0.003087525575727592604799510202
2018-01-16,0 - 1 ano,0.04856390605365579585161143384
2018-01-16,1 - 2 anos,0.1466429072944648705275685999
2018-01-16,2 - 3 anos,0.1506463955598637315083258231
2018-01-16,3 - 5 anos,0.2673094325396117916444823119
2018-01-16,5 - 7 anos,0.2714305388798559978596065792
2018-01-16,7 - 10 anos,0.07900737418009367445869070757
2018-01-16,Acima de 10 anos,0.03331248900627229180372279785
2018-01-16,Caixa,0.003086956486180856166278775754
2018-01-17,0 - 1 ano,0.04856210938381968096628494365
2018-01-17,1 - 2 anos,0.1468631891041727948608382397
2018-01-17,2 - 3 anos,0.1505246105032134345296493559
2018-01-17,3 - 5 anos,0.2672521839079899074731074751
2018-01-17,5 - 7 anos,0.2716782262734171022811319214
2018-01-17,7 - 10 anos,0.07884518878023209875969430805
2018-01-17,Acima de 10 anos,0.03318766971093812912089882961
2018-01-17,Caixa,0.003086822336215861871712227086
2018-01-18,0 - 1 ano,0.04848419251180389749865188299
2018-01-18,1 - 2 anos,0.1466774236292567696160409007
2018-01-18,2 - 3 anos,0.1507741121838553457527918478
2018-01-18,3 - 5 anos,0.2672888281283392540595729078
2018-01-18,5 - 7 anos,0.2714237611572853429064327031
2018-01-18,7 - 10 anos,0.07879418512001613526600696863
2018-01-18,Acima de 10 anos,0.03347162877574096508670061489
2018-01-18,Caixa,0.003085868493701299983076332843
2018-01-19,0 - 1 ano,0.04849835788055549212585211452
2018-01-19,1 - 2 anos,0.1467189265780268419111857400
2018-01-19,2 - 3 anos,0.1507958271080012775885919968
2018-01-19,3 - 5 anos,0.2671800245012061174527591820
2018-01-19,5 - 7 anos,0.2714406310526030831973803204
2018-01-19,7 - 10 anos,0.07889680953068259184710025214
2018-01-19,Acima de 10 anos,0.03338346744119741310402414628
2018-01-19,Caixa,0.003085955907726192914341269826
2018-01-22,0 - 1 ano,0.04849126568554027048809519653
2018-01-22,1 - 2 anos,0.1467284847890554095682239047
2018-01-22,2 - 3 anos,0.1506450943099226490103974528
2018-01-22,3 - 5 anos,0.2673874531799356270387857938
2018-01-22,5 - 7 anos,0.2711873154908641996679658724
2018-01-22,7 - 10 anos,0.07895241668717858630562894987
2018-01-22,Acima de 10 anos,0.03346398672912162166369864493
2018-01-22,Caixa,0.003143983128380646843224333279
2018-01-23,0 - 1 ano,0.04864877923964820400321815212
2018-01-23,1 - 2 anos,0.1468928495735659075263381483
2018-01-23,2 - 3 anos,0.1509206402628863397155514681
2018-01-23,3 - 5 anos,0.2668977477121393718564392279
2018-01-23,5 - 7 anos,0.2713430962009576135582621430
2018-01-23,7 - 10 anos,0.07891073506029701197173019727
2018-01-23,Acima de 10 anos,0.03323889620078876491095393107
2018-01-23,Caixa,0.003147255749715796013630355422
2018-01-24,0 - 1 ano,0.04856186608959637194759583476
2018-01-24,1 - 2 anos,0.1466152777672834807495621884
2018-01-24,2 - 3 anos,0.1506298529636479750510527122
2018-01-24,3 - 5 anos,0.2668967544993445547766986698
2018-01-24,5 - 7 anos,0.2718378546199920052808274716
2018-01-24,7 - 10 anos,0.07904859944381690228074568782
2018-01-24,Acima de 10 anos,0.03326902478581523314063233965
2018-01-24,Caixa,0.003140769830502488370132631219
2018-01-25,0 - 1 ano,0.04855249728201920449475893759
2018-01-25,1 - 2 anos,0.1465869919859516774602010378
2018-01-25,2 - 3 anos,0.1506007926696059432325776398
2018-01-25,3 - 5 anos,0.2669293477525936170846158347
2018-01-25,5 - 7 anos,0.2718625934456646933778978019
2018-01-25,7 - 10 anos,0.07905733608852007667104081821
2018-01-25,Acima de 10 anos,0.03327027687877927841028080208
2018-01-25,Caixa,0.003140163896864521056562458023
2018-01-26,0 - 1 ano,0.04861640882522244347202757186
2018-01-26,1 - 2 anos,0.1462425049487178780129090168
2018-01-26,2 - 3 anos,0.1503383388739873673611230443
2018-01-26,3 - 5 anos,0.2671544584147605238563082845
2018-01-26,5 - 7 anos,0.2718868997242346155443956712
2018-01-26,7 - 10 anos,0.07922589694127031430515880510
2018-01-26,Acima de 10 anos,0.03340166516400359612424797808
2018-01-26,Caixa,0.003133827107802275105957494442
2018-01-29,0 - 1 ano,0.04854869322808177316679554909
2018-01-29,1 - 2 anos,0.1465123874591048393635431601
2018-01-29,2 - 3 anos,0.1504000409411281948098430637
2018-01-29,3 - 5 anos,0.2666913976429625741811593486
2018-01-29,5 - 7 anos,0.2722874468780849946370927128
2018-01-29,7 - 10 anos,0.07908059636821367923252089489
2018-01-29,Acima de 10 anos,0.03334832663075013329912327784
2018-01-29,Caixa,0.003131110851672825946857813576
2018-01-30,0 - 1 ano,0.04848335841525253401480329060
2018-01-30,1 - 2 anos,0.1464323947065255235688780587
2018-01-30,2 - 3 anos,0.1503036143309729263796488836
2018-01-30,3 - 5 anos,0.2671500697130243217454777408
2018-01-30,5 - 7 anos,0.2722341429156610899149237060
2018-01-30,7 - 10 anos,0.07899022528926008230395217081
2018-01-30,Acima de 10 anos,0.03327719091639499419178818811
2018-01-30,Caixa,0.003129003712907543180582019292
2018-01-31,0 - 1 ano,0.04849298686218869512424952637
2018-01-31,1 - 2 anos,0.1466285706071180444864459281
2018-01-31,2 - 3 anos,0.1501842704061784784508183510
2018-01-31,3 - 5 anos,0.2666216667013724183405829306
2018-01-31,5 - 7 anos,0.2721977352674033388048705912
2018-01-31,7 - 10 anos,0.07903355173889130240340070735
